model,alg,workers,time,date,sccs,ustates,utrans,tstates,ttrans,initstates,selfloop,claimdead,claimfound,claimsuccess
rmat,ufscc,12,2.201818,2015-09-01.19:45:43,2247072,9999994,100000000,10659861,114039239,1686111,0,2064075,103650445,8324719
ssca2,ufscc,12,0.914639,2015-09-01.19:45:55,31,1048577,157877986,1719885,257180267,33,0,418,256072112,1107737
wiki-links,ufscc,12,1.237493,2015-09-01.19:46:06,2002220,5710993,130160392,5836031,142266730,1963923,13941,3704015,134767069,3781705
livej,ufscc,16,0.804251,2015-09-01.19:46:12,971232,4847571,68993773,4989098,78774577,400508,557249,2414946,71320432,4481950
patent,ufscc,16,0.264683,2015-09-01.19:46:14,3774768,3774768,16518948,3775127,16521853,818993,1,13565583,0,2956269
pokec,ufscc,16,0.401744,2015-09-01.19:46:17,325893,1632804,30622564,1877936,42622769,118481,0,1522978,39563652,1536139
random,ufscc,16,2.013364,2015-09-01.19:46:27,877,10000001,100000000,10429592,104357395,438,0,8305,94334436,10014654
rmat,ufscc,16,1.757034,2015-09-01.19:46:37,2247072,9999994,100000000,10336345,106682230,1686130,0,1951359,96407899,8322972
ssca2,ufscc,16,0.702399,2015-09-01.19:46:49,31,1048577,157877986,1737687,252179690,37,0,493,251051274,1127923
wiki-links,ufscc,16,1.435237,2015-09-01.19:47:00,2002220,5710993,130160392,6560270,199417095,1964339,19875,3724185,191765570,3907465
livej,ufscc,24,0.707784,2015-09-01.19:47:06,971232,4847571,68993773,5009511,84261386,400176,567454,2514869,76694419,4484644
patent,ufscc,24,0.228878,2015-09-01.19:47:08,3774768,3774768,16518948,3775495,16524898,812027,1,13561162,0,2963735
pokec,ufscc,24,0.307734,2015-09-01.19:47:11,325893,1632804,30622564,1779652,38881585,118670,0,1423573,35934686,1523326
random,ufscc,24,1.479236,2015-09-01.19:47:21,877,10000001,100000000,10087189,100869345,446,0,8174,90858529,10002642
rmat,ufscc,24,1.50722,2015-09-01.19:47:31,2247072,9999994,100000000,10668424,114002962,1686132,0,2075391,103591731,8335840
ssca2,ufscc,24,0.5235,2015-09-01.19:47:42,31,1048577,157877986,1933081,285205635,45,0,801,284054317,1150517
wiki-links,ufscc,24,0.946741,2015-09-01.19:47:52,2002220,5710993,130160392,6110407,162008752,1965000,16433,3712266,154456814,3823239
livej,ufscc,32,0.781748,2015-09-01.19:47:59,971232,4847571,68993773,5109950,87424149,400224,593549,2622213,79708728,4499659
patent,ufscc,32,0.249992,2015-09-01.19:48:00,3774768,3774768,16518948,3775752,16526395,818474,1,13568770,0,2957624
pokec,ufscc,32,0.268931,2015-09-01.19:48:03,325893,1632804,30622564,1746626,36599879,118400,0,1365839,33714125,1519915
random,ufscc,32,1.483676,2015-09-01.19:48:13,877,10000001,100000000,10606311,106158695,454,0,8446,96146941,10003308
rmat,ufscc,32,1.395245,2015-09-01.19:48:23,2247072,9999994,100000000,10398217,107597754,1686144,0,1972151,97303650,8321953
ssca2,ufscc,32,0.5075,2015-09-01.19:48:34,31,1048577,157877986,2490533,354347975,53,0,1260,353148662,1198053
wiki-links,ufscc,32,1.03977,2015-09-01.19:48:45,2002220,5710993,130160392,6146910,175557798,1964521,17802,3716703,168000270,3823023
livej,ufscc,48,0.830186,2015-09-01.19:48:51,971232,4847571,68993773,5280609,104387928,400215,644261,2936216,96271022,4536429
patent,ufscc,48,0.287743,2015-09-01.19:48:53,3774768,3774768,16518948,3775764,16526487,814607,1,13565002,0,2961484
pokec,ufscc,48,0.299692,2015-09-01.19:48:55,325893,1632804,30622564,1869417,42544930,117740,0,1519636,39497333,1527961
random,ufscc,48,1.553856,2015-09-01.19:49:05,877,10000001,100000000,10084666,100859260,470,0,8161,90845032,10006067
rmat,ufscc,48,1.37436,2015-09-01.19:49:15,2247072,9999994,100000000,10161283,103975677,1686149,0,1897037,93760474,8318166
ssca2,ufscc,48,0.404998,2015-09-01.19:49:26,31,1048577,157877986,2635572,389373993,69,0,653,388147762,1225578
wiki-links,ufscc,48,0.943335,2015-09-01.19:49:37,2002220,5710993,130160392,5964847,160976558,1965093,16938,3715320,153451864,3792436
livej,ufscc,64,0.812632,2015-09-01.19:49:43,971232,4847571,68993773,5172871,92236806,400312,603125,2775920,84360067,4497694
patent,ufscc,64,0.263029,2015-09-01.19:49:45,3774768,3774768,16518948,3776296,16531796,821711,1,13576771,0,2955024
pokec,ufscc,64,0.320206,2015-09-01.19:49:48,325893,1632804,30622564,1940230,46182216,116956,0,1616549,43037833,1527834
random,ufscc,64,1.512947,2015-09-01.19:49:57,877,10000001,100000000,10142464,101455268,486,0,8205,91430630,10016433
rmat,ufscc,64,1.64853,2015-09-01.19:50:07,2247072,9999994,100000000,11310079,133017441,1686173,0,2341412,122344097,8331932
ssca2,ufscc,64,0.322667,2015-09-01.19:50:18,31,1048577,157877986,2646138,390298053,85,0,1422,389060006,1236625
wiki-links,ufscc,64,0.979375,2015-09-01.19:50:29,2002220,5710993,130160392,6075113,167452477,1964488,17730,3717567,159909940,3807240
livej,hong,1,1.946482,2015-09-01.19:50:36,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.601528,2015-09-01.19:50:38,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.630889,2015-09-01.19:50:41,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,1,5.403974,2015-09-01.19:50:55,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,1,4.314564,2015-09-01.19:51:08,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,1,3.153607,2015-09-01.19:51:21,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,1,2.476805,2015-09-01.19:51:34,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,2,1.315262,2015-09-01.19:51:41,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,2,0.375789,2015-09-01.19:51:43,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,2,0.470532,2015-09-01.19:51:46,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,2,3.478838,2015-09-01.19:51:57,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,2,2.918958,2015-09-01.19:52:09,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,2,1.8509,2015-09-01.19:52:21,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,2,1.849925,2015-09-01.19:52:33,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,4,1.065722,2015-09-01.19:52:39,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,4,0.210423,2015-09-01.19:52:41,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,4,0.39295,2015-09-01.19:52:44,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,4,2.031414,2015-09-01.19:52:55,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,4,1.94975,2015-09-01.19:53:05,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,4,0.98986,2015-09-01.19:53:16,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,4,1.226417,2015-09-01.19:53:27,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,6,0.953147,2015-09-01.19:53:34,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,6,0.155678,2015-09-01.19:53:35,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,6,0.32703,2015-09-01.19:53:38,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,6,1.636269,2015-09-01.19:53:48,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,6,1.840766,2015-09-01.19:53:59,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,6,0.712732,2015-09-01.19:54:10,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,6,1.082018,2015-09-01.19:54:21,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,8,0.820295,2015-09-01.19:54:27,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,8,0.152913,2015-09-01.19:54:29,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,8,0.314927,2015-09-01.19:54:31,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,8,1.402763,2015-09-01.19:54:41,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,8,1.403866,2015-09-01.19:54:51,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,8,0.577791,2015-09-01.19:55:02,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,8,0.961005,2015-09-01.19:55:13,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,12,0.717737,2015-09-01.19:55:19,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,12,0.126232,2015-09-01.19:55:20,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,12,0.298902,2015-09-01.19:55:23,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,12,1.187379,2015-09-01.19:55:33,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,12,1.164753,2015-09-01.19:55:42,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,12,0.429991,2015-09-01.19:55:53,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,12,0.849472,2015-09-01.19:56:04,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,16,0.552224,2015-09-01.19:56:09,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,16,0.118035,2015-09-01.19:56:11,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,16,0.235986,2015-09-01.19:56:14,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,16,1.168187,2015-09-01.19:56:23,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,16,1.06582,2015-09-01.19:56:33,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,16,0.351154,2015-09-01.19:56:44,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,16,0.775283,2015-09-01.19:56:54,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,24,0.493284,2015-09-01.19:57:00,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,24,0.135186,2015-09-01.19:57:02,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,24,0.195443,2015-09-01.19:57:05,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,24,1.301884,2015-09-01.19:57:14,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,24,1.012337,2015-09-01.19:57:23,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,24,0.295247,2015-09-01.19:57:34,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,24,0.740705,2015-09-01.19:57:45,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,32,0.431549,2015-09-01.19:57:51,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,32,0.111025,2015-09-01.19:57:53,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,32,0.165311,2015-09-01.19:57:55,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,32,1.034736,2015-09-01.19:58:05,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,32,0.776287,2015-09-01.19:58:13,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,32,0.264495,2015-09-01.19:58:24,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,32,0.64429,2015-09-01.19:58:35,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,48,0.329772,2015-09-01.19:58:41,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,48,0.074073,2015-09-01.19:58:42,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,48,0.129564,2015-09-01.19:58:45,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,48,0.711938,2015-09-01.19:58:54,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,48,0.612891,2015-09-01.19:59:03,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,48,0.223365,2015-09-01.19:59:13,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,48,0.445959,2015-09-01.19:59:24,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,hong,64,0.286674,2015-09-01.19:59:29,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,64,0.061234,2015-09-01.19:59:31,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,64,0.118712,2015-09-01.19:59:34,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,hong,64,0.702888,2015-09-01.19:59:43,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,hong,64,0.496871,2015-09-01.19:59:51,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,hong,64,0.198145,2015-09-01.20:00:02,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,hong,64,0.358799,2015-09-01.20:00:12,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,tarjan,1,2.976328,2015-09-01.20:00:20,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,tarjan,1,0.922738,2015-09-01.20:00:23,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,tarjan,1,1.300672,2015-09-01.20:00:27,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
random,tarjan,1,10.085534,2015-09-01.20:00:45,877,10000001,100000000,-1,-1,1,-1,-1,-1,-1
rmat,tarjan,1,8.194872,2015-09-01.20:01:02,2247072,9999994,100000000,-1,-1,1,-1,-1,-1,-1
ssca2,tarjan,1,1.646268,2015-09-01.20:01:14,31,1048577,157877986,-1,-1,1,-1,-1,-1,-1
wiki-links,tarjan,1,4.263481,2015-09-01.20:01:28,2002220,5710993,130160392,-1,-1,1,-1,-1,-1,-1
livej,ufscc,1,6.848569,2015-09-01.20:01:40,971232,4847571,68993773,4847571,68993773,402126,518382,2232250,61797696,4445445
patent,ufscc,1,1.616534,2015-09-01.20:01:44,3774768,3774768,16518948,3774768,16518948,871085,1,13615264,0,2903683
pokec,ufscc,1,3.271357,2015-09-01.20:01:49,325893,1632804,30622564,1632804,30622564,115911,0,1223988,27881683,1516893
random,ufscc,1,20.398072,2015-09-01.20:02:18,877,10000001,100000000,10000001,100000000,423,0,8134,89992288,9999578
rmat,ufscc,1,17.747193,2015-09-01.20:02:44,2247072,9999994,100000000,9999994,100000000,1686096,0,1838376,89847726,8313898
ssca2,ufscc,1,5.365318,2015-09-01.20:03:00,31,1048577,157877986,1048577,157877986,22,0,71,156829360,1048555
wiki-links,ufscc,1,10.120875,2015-09-01.20:03:20,2002220,5710993,130160392,5710993,130160392,1963865,12285,3698720,122702259,3747128
livej,ufscc,2,3.890144,2015-09-01.20:03:30,971232,4847571,68993773,4847824,69027583,401911,518569,2232514,61830579,4445921
patent,ufscc,2,1.007781,2015-09-01.20:03:32,3774768,3774768,16518948,3774782,16519030,862119,1,13606361,0,2912668
pokec,ufscc,2,1.868371,2015-09-01.20:03:37,325893,1632804,30622564,1661751,32047522,115971,0,1256525,29268827,1522170
random,ufscc,2,10.526056,2015-09-01.20:03:55,877,10000001,100000000,10054721,100547183,424,0,8162,90539352,9999669
rmat,ufscc,2,9.653783,2015-09-01.20:04:13,2247072,9999994,100000000,10219384,105905127,1686101,0,1917591,95668457,8319079
ssca2,ufscc,2,3.265244,2015-09-01.20:04:27,31,1048577,157877986,1084771,159900078,23,0,119,158849140,1050819
wiki-links,ufscc,2,5.439395,2015-09-01.20:04:43,2002220,5710993,130160392,5766920,133860717,1962877,12834,3699197,126399231,3749455
livej,ufscc,4,2.07763,2015-09-01.20:04:50,971232,4847571,68993773,4888435,72213970,401328,529686,2296795,64927319,4460170
patent,ufscc,4,0.595319,2015-09-01.20:04:52,3774768,3774768,16518948,3775049,16520836,844652,1,13590326,0,2930509
pokec,ufscc,4,0.938207,2015-09-01.20:04:56,325893,1632804,30622564,1650606,31278053,116168,0,1239105,28521450,1517498
random,ufscc,4,6.030279,2015-09-01.20:05:10,877,10000001,100000000,10536566,105369335,426,0,8413,95361111,9999811
rmat,ufscc,4,5.691001,2015-09-01.20:05:24,2247072,9999994,100000000,10996750,123501676,1686103,0,2196610,112971244,8333822
ssca2,ufscc,4,1.736729,2015-09-01.20:05:36,31,1048577,157877986,1126613,169594126,25,0,77,168532694,1061355
wiki-links,ufscc,4,2.877122,2015-09-01.20:05:49,2002220,5710993,130160392,5772395,135157591,1962686,12955,3699381,127677732,3767523
livej,ufscc,6,1.509771,2015-09-01.20:05:56,971232,4847571,68993773,4944825,75661343,401018,545232,2368652,68270057,4477402
patent,ufscc,6,0.447749,2015-09-01.20:05:58,3774768,3774768,16518948,3774911,16519962,833544,1,13578521,0,2941440
pokec,ufscc,6,0.750575,2015-09-01.20:06:01,325893,1632804,30622564,1731926,36038292,116746,0,1356112,33154108,1528072
random,ufscc,6,4.27744,2015-09-01.20:06:14,877,10000001,100000000,10238636,102387459,428,0,8212,92379377,9999870
rmat,ufscc,6,3.58849,2015-09-01.20:06:26,2247072,9999994,100000000,10197888,105589022,1686122,0,1913948,95359124,8315950
ssca2,ufscc,6,1.151923,2015-09-01.20:06:37,31,1048577,157877986,1116178,166989436,27,0,238,165921350,1067848
wiki-links,ufscc,6,2.109803,2015-09-01.20:06:49,2002220,5710993,130160392,5878027,145009023,1963740,14141,3704655,137502796,3787431
livej,ufscc,8,1.305904,2015-09-01.20:06:56,971232,4847571,68993773,5088584,83768733,400826,581477,2520596,76128147,4538513
patent,ufscc,8,0.359063,2015-09-01.20:06:58,3774768,3774768,16518948,3775156,16521390,827317,1,13573353,0,2948036
pokec,ufscc,8,0.566149,2015-09-01.20:07:01,325893,1632804,30622564,1712406,34766082,117358,0,1323418,31918496,1524168
random,ufscc,8,3.078317,2015-09-01.20:07:12,877,10000001,100000000,10234015,102086278,430,0,8235,92078053,9999990
rmat,ufscc,8,2.74933,2015-09-01.20:07:23,2247072,9999994,100000000,10191697,104543923,1686106,0,1906772,94321151,8316000
ssca2,ufscc,8,1.07732,2015-09-01.20:07:35,31,1048577,157877986,1379952,207433560,29,0,108,206346249,1087203
wiki-links,ufscc,8,1.592325,2015-09-01.20:07:46,2002220,5710993,130160392,5769534,136439137,1963073,12967,3700325,128955993,3769852
livej,ufscc,12,0.958647,2015-09-01.20:07:53,971232,4847571,68993773,5026357,81240842,400566,567584,2464994,73696275,4511989
patent,ufscc,12,0.309527,2015-09-01.20:07:55,3774768,3774768,16518948,3775143,16521435,822316,1,13568430,0,2953004
pokec,ufscc,12,0.429037,2015-09-01.20:07:58,325893,1632804,30622564,1738946,35938471,117828,0,1354566,33059518,1524387
random,ufscc,12,2.542306,2015-09-01.20:08:08,877,10000001,100000000,10109015,101093502,434,0,8171,91084892,10000439
rmat,ufscc,12,2.084578,2015-09-01.20:08:19,2247072,9999994,100000000,10534691,110162240,1686107,0,2016391,99817750,8328099
ssca2,ufscc,12,0.752658,2015-09-01.20:08:30,31,1048577,157877986,1414370,210824140,33,0,706,209728191,1095243
wiki-links,ufscc,12,1.58851,2015-09-01.20:08:42,2002220,5710993,130160392,6424018,187553218,1963924,19045,3718841,179903458,3911874
livej,ufscc,16,0.892852,2015-09-01.20:08:48,971232,4847571,68993773,5286551,90483102,400466,615279,2695628,82612859,4559336
patent,ufscc,16,0.265982,2015-09-01.20:08:50,3774768,3774768,16518948,3775215,16521678,819051,1,13565263,0,2956414
pokec,ufscc,16,0.359622,2015-09-01.20:08:53,325893,1632804,30622564,1749816,36728443,118391,0,1370337,33835831,1522275
random,ufscc,16,2.039869,2015-09-01.20:09:03,877,10000001,100000000,10154215,101543168,438,0,8194,91534204,10000770
rmat,ufscc,16,1.807986,2015-09-01.20:09:13,2247072,9999994,100000000,10518996,110289226,1686116,0,2011377,99955824,8322025
ssca2,ufscc,16,0.681621,2015-09-01.20:09:24,31,1048577,157877986,1704334,247658012,37,0,409,246532172,1125431
wiki-links,ufscc,16,1.237716,2015-09-01.20:09:35,2002220,5710993,130160392,6250483,174909666,1964029,17666,3720134,167328213,3843653
livej,ufscc,24,0.75964,2015-09-01.20:09:41,971232,4847571,68993773,5167790,87245111,400182,601192,2627528,79490712,4525679
patent,ufscc,24,0.226442,2015-09-01.20:09:43,3774768,3774768,16518948,3775627,16525248,814089,1,13563354,0,2961893
pokec,ufscc,24,0.289352,2015-09-01.20:09:46,325893,1632804,30622564,1757659,37551169,118611,0,1390414,34638216,1522539
random,ufscc,24,1.552835,2015-09-01.20:09:56,877,10000001,100000000,10090573,100909874,446,0,8179,90899217,10002478
rmat,ufscc,24,1.405857,2015-09-01.20:10:06,2247072,9999994,100000000,10205771,104190729,1686134,0,1907995,93964405,8318329
ssca2,ufscc,24,0.495611,2015-09-01.20:10:17,31,1048577,157877986,1886486,271582377,45,0,240,270438472,1143665
wiki-links,ufscc,24,0.882349,2015-09-01.20:10:28,2002220,5710993,130160392,5842100,144941847,1964964,14381,3706410,137445839,3775217
livej,ufscc,32,0.720623,2015-09-01.20:10:34,971232,4847571,68993773,5054271,82560937,400229,573898,2519809,74984630,4482600
patent,ufscc,32,0.248677,2015-09-01.20:10:36,3774768,3774768,16518948,3775871,16527215,818376,1,13569299,0,2957915
pokec,ufscc,32,0.284196,2015-09-01.20:10:38,325893,1632804,30622564,1763303,37945095,118281,0,1398831,35023851,1522413
random,ufscc,32,1.461585,2015-09-01.20:10:48,877,10000001,100000000,10818108,108430232,454,0,8490,98414413,10007329
rmat,ufscc,32,1.415771,2015-09-01.20:10:58,2247072,9999994,100000000,10274553,106449449,1686148,0,1939077,96190829,8319543
ssca2,ufscc,32,0.615857,2015-09-01.20:11:09,31,1048577,157877986,2988971,431644398,53,0,1337,430440100,1202961
wiki-links,ufscc,32,0.950304,2015-09-01.20:11:20,2002220,5710993,130160392,5974588,161202141,1964602,16684,3712542,153678179,3794736
livej,ufscc,48,0.746238,2015-09-01.20:11:26,971232,4847571,68993773,5227961,90538687,400172,611579,2716612,82693528,4516968
patent,ufscc,48,0.28164,2015-09-01.20:11:28,3774768,3774768,16518948,3775878,16527108,814740,1,13565618,0,2961489
pokec,ufscc,48,0.297802,2015-09-01.20:11:30,325893,1632804,30622564,1866421,42179616,117996,0,1516268,39135476,1527872
random,ufscc,48,1.64058,2015-09-01.20:11:40,877,10000001,100000000,10156323,101584195,470,0,8207,91569189,10006799
rmat,ufscc,48,1.491461,2015-09-01.20:11:50,2247072,9999994,100000000,10512301,110764472,1686164,0,2016100,100422105,8326267
ssca2,ufscc,48,0.387869,2015-09-01.20:12:01,31,1048577,157877986,2455992,367549280,69,0,338,366335665,1213277
wiki-links,ufscc,48,1.017201,2015-09-01.20:12:12,2002220,5710993,130160392,6287303,184285813,1965054,18654,3721413,176723260,3822486
livej,ufscc,64,0.790351,2015-09-01.20:12:18,971232,4847571,68993773,5158287,96638198,400388,612970,2777135,88747965,4500128
patent,ufscc,64,0.268343,2015-09-01.20:12:20,3774768,3774768,16518948,3776247,16531184,821656,1,13576180,0,2955003
pokec,ufscc,64,0.313201,2015-09-01.20:12:22,325893,1632804,30622564,1900275,43774616,117010,0,1545693,40699207,1529716
random,ufscc,64,1.567875,2015-09-01.20:12:32,877,10000001,100000000,10857040,108856610,486,0,8495,98837069,10011046
rmat,ufscc,64,1.497659,2015-09-01.20:12:42,2247072,9999994,100000000,10397626,110876659,1686171,0,1994558,100560890,8321211
ssca2,ufscc,64,0.432387,2015-09-01.20:12:53,31,1048577,157877986,3592631,533290454,85,0,1051,532023560,1265843
wiki-links,ufscc,64,1.018769,2015-09-01.20:13:04,2002220,5710993,130160392,6079211,174888021,1964508,18552,3720382,167325458,3823629
livej,hong,1,1.997559,2015-09-01.20:13:11,971232,4847571,68993773,-1,-1,1,-1,-1,-1,-1
patent,hong,1,0.610188,2015-09-01.20:13:14,3774768,3774768,16518948,-1,-1,1,-1,-1,-1,-1
pokec,hong,1,0.627392,2015-09-01.20:13:17,325893,1632804,30622564,-1,-1,1,-1,-1,-1,-1
